,original_firstorder_10Percentile_lung_right,original_firstorder_90Percentile_lung_right,original_firstorder_Energy_lung_right,original_firstorder_Entropy_lung_right,original_firstorder_InterquartileRange_lung_right,original_firstorder_Kurtosis_lung_right,original_firstorder_Maximum_lung_right,original_firstorder_Mean_lung_right,original_firstorder_MeanAbsoluteDeviation_lung_right,original_firstorder_Median_lung_right,original_firstorder_Minimum_lung_right,original_firstorder_Range_lung_right,original_firstorder_RobustMeanAbsoluteDeviation_lung_right,original_firstorder_RootMeanSquared_lung_right,original_firstorder_Skewness_lung_right,original_firstorder_TotalEnergy_lung_right,original_firstorder_Uniformity_lung_right,original_firstorder_Variance_lung_right,original_glcm_Autocorrelation_lung_right,original_glcm_ClusterProminence_lung_right,original_glcm_ClusterShade_lung_right,original_glcm_ClusterTendency_lung_right,original_glcm_Contrast_lung_right,original_glcm_Correlation_lung_right,original_glcm_DifferenceAverage_lung_right,original_glcm_DifferenceEntropy_lung_right,original_glcm_DifferenceVariance_lung_right,original_glcm_Id_lung_right,original_glcm_Idm_lung_right,original_glcm_Idmn_lung_right,original_glcm_Idn_lung_right,original_glcm_Imc1_lung_right,original_glcm_Imc2_lung_right,original_glcm_InverseVariance_lung_right,original_glcm_JointAverage_lung_right,original_glcm_JointEnergy_lung_right,original_glcm_JointEntropy_lung_right,original_glcm_MCC_lung_right,original_glcm_MaximumProbability_lung_right,original_glcm_SumAverage_lung_right,original_glcm_SumEntropy_lung_right,original_glcm_SumSquares_lung_right,original_gldm_DependenceEntropy_lung_right,original_gldm_DependenceNonUniformity_lung_right,original_gldm_DependenceNonUniformityNormalized_lung_right,original_gldm_DependenceVariance_lung_right,original_gldm_GrayLevelNonUniformity_lung_right,original_gldm_GrayLevelVariance_lung_right,original_gldm_HighGrayLevelEmphasis_lung_right,original_gldm_LargeDependenceEmphasis_lung_right,original_gldm_LargeDependenceHighGrayLevelEmphasis_lung_right,original_gldm_LargeDependenceLowGrayLevelEmphasis_lung_right,original_gldm_LowGrayLevelEmphasis_lung_right,original_gldm_SmallDependenceEmphasis_lung_right,original_gldm_SmallDependenceHighGrayLevelEmphasis_lung_right,original_gldm_SmallDependenceLowGrayLevelEmphasis_lung_right,original_glrlm_GrayLevelNonUniformity_lung_right,original_glrlm_GrayLevelNonUniformityNormalized_lung_right,original_glrlm_GrayLevelVariance_lung_right,original_glrlm_HighGrayLevelRunEmphasis_lung_right,original_glrlm_LongRunEmphasis_lung_right,original_glrlm_LongRunHighGrayLevelEmphasis_lung_right,original_glrlm_LongRunLowGrayLevelEmphasis_lung_right,original_glrlm_LowGrayLevelRunEmphasis_lung_right,original_glrlm_RunEntropy_lung_right,original_glrlm_RunLengthNonUniformity_lung_right,original_glrlm_RunLengthNonUniformityNormalized_lung_right,original_glrlm_RunPercentage_lung_right,original_glrlm_RunVariance_lung_right,original_glrlm_ShortRunEmphasis_lung_right,original_glrlm_ShortRunHighGrayLevelEmphasis_lung_right,original_glrlm_ShortRunLowGrayLevelEmphasis_lung_right,original_glszm_GrayLevelNonUniformity_lung_right,original_glszm_GrayLevelNonUniformityNormalized_lung_right,original_glszm_GrayLevelVariance_lung_right,original_glszm_HighGrayLevelZoneEmphasis_lung_right,original_glszm_LargeAreaEmphasis_lung_right,original_glszm_LargeAreaHighGrayLevelEmphasis_lung_right,original_glszm_LargeAreaLowGrayLevelEmphasis_lung_right,original_glszm_LowGrayLevelZoneEmphasis_lung_right,original_glszm_SizeZoneNonUniformity_lung_right,original_glszm_SizeZoneNonUniformityNormalized_lung_right,original_glszm_SmallAreaEmphasis_lung_right,original_glszm_SmallAreaHighGrayLevelEmphasis_lung_right,original_glszm_SmallAreaLowGrayLevelEmphasis_lung_right,original_glszm_ZoneEntropy_lung_right,original_glszm_ZonePercentage_lung_right,original_glszm_ZoneVariance_lung_right,original_ngtdm_Busyness_lung_right,original_ngtdm_Coarseness_lung_right,original_ngtdm_Complexity_lung_right,original_ngtdm_Contrast_lung_right,original_ngtdm_Strength_lung_right,original_shape_Elongation_lung_right,original_shape_Flatness_lung_right,original_shape_LeastAxisLength_lung_right,original_shape_MajorAxisLength_lung_right,original_shape_Maximum2DDiameterColumn_lung_right,original_shape_Maximum2DDiameterRow_lung_right,original_shape_Maximum2DDiameterSlice_lung_right,original_shape_Maximum3DDiameter_lung_right,original_shape_MeshVolume_lung_right,original_shape_MinorAxisLength_lung_right,original_shape_Sphericity_lung_right,original_shape_SurfaceArea_lung_right,original_shape_SurfaceVolumeRatio_lung_right,original_shape_VoxelVolume_lung_right
0,-0.8229412564419971,0.16760430317899844,788475.2076306883,0.5394662656076935,0.34199887700499576,7.849686520053947,4.497141700702547,-0.4509197470243606,0.3296692411102756,-0.6051807886191501,-1.5197925654595952,6.016934266162143,0.16401735771444692,0.6625796209499558,2.176025122593944,788475.2076306883,0.7834364502745479,0.2356831358416741,1.3121327028358605,0.7211193339339744,0.4209658753146654,0.3258552316851313,0.0973748708724785,0.5397093119407772,0.0973748708724785,0.4596078865199729,0.08777336720596877,0.9513125645637608,0.9513125645637608,0.9805250258255044,0.9675417097091736,-0.2691820771873436,0.4957097062593788,0.0973748708724785,1.1202733794240332,0.7006115815152263,0.9175313681466686,0.5397093119407744,0.8310391851397275,2.2405467588480663,0.8201564972741906,0.10580752563940246,3.1572731378055416,567286.9942651069,0.3158573104381775,26.51798642117407,1407069.8837314444,0.10828177486272604,1.3706355653574591,600.9887150665667,711.9215282877782,573.2555117612636,0.9073411086606352,0.004706793921597866,0.013838814732122513,0.002423788718966705,105476.07051863,0.5034606276449209,0.2482696861775396,2.378571344153273,242.9763118589276,259.3018161893058,238.89493577633309,0.6553571639616819,4.800052986792949,27948.902856921686,0.131624245622978,0.11661080749394205,165.03149913929673,0.35901840440956284,1.1726437530036742,0.1556120672610351,3542.2988235294124,0.9260911956939638,0.03695440215301807,3.884705882352941,657307643.9532026,692391070.2402613,648536787.3814379,0.2788235294117647,1698.8342483660128,0.44413967277542826,0.6930042112689953,2.7004891684172168,0.1911329719819398,2.123222901560524,0.0021297054659099573,657087168.1624193,69679.23272362733,1.1401564468689489e-05,0.09766830582778002,0.010682967163788106,1.1287079238531156e-05,0.8547224251319787,0.5555456083729823,103.94569916113714,187.10560860261552,207.56203891848816,282.15066896961275,178.03651310896873,286.61123495076043,1795486.208333333,159.9233595406223,0.6085811506218606,117387.09175939797,0.06537899941228899,1796023.0
1,-1.0039950798478507,0.131019074149977,1293510.601122355,0.5108853500592125,0.3242999788713545,7.1919209329257905,4.614548463379926,-0.6253083513135014,0.3533192359160338,-0.8013894192024995,-1.7315422917668568,6.346090755146783,0.16830434738018948,0.8119982350926611,2.1319951932467145,1293510.601122355,0.7985028566522296,0.268330599571187,1.3036068556635685,0.8045617425698353,0.4602858091196268,0.3312688852348065,0.0684471847470135,0.6575033832811253,0.0684471847470135,0.3594506358530256,0.06370706155476473,0.9657764076264932,0.9657764076264932,0.9863105630505972,0.9771842717509956,-0.3930426345481592,0.5725262277507667,0.0684471847470135,1.1126101493456921,0.7364349034543254,0.8159057243153461,0.6575033832811213,0.8531662582808013,2.2252202986913843,0.7474585395683329,0.099929017495455,2.7290208630445574,827278.9252919351,0.4216888706534356,21.137789646126386,1566521.2697460474,0.1007485716738851,1.3410078279233142,632.3272920136018,767.5517220462805,598.521184505432,0.9147480430191716,0.004084416792116195,0.010681266077613124,0.0024352044707419635,88136.30121834177,0.5123289079929799,0.24383554600351004,2.2677417446114485,428.8017112731904,461.35242378375136,420.66403314555015,0.6830645638471379,5.225131883171075,19915.642181280367,0.1146138599630353,0.08760588022937378,289.28584623921483,0.33781974774976903,1.016131949512222,0.1682416973091558,2682.755836849508,0.7546429920814368,0.12267850395928162,3.5704641350210964,862400636.0267229,901556567.6950773,852611653.1096343,0.3573839662447257,1573.5631504922644,0.4426337976068254,0.6916104923198508,2.498185833403688,0.2399666570488915,2.437909186626353,0.001812090081521116,862096098.7684622,50639.97478873616,1.4982913344810129e-05,0.06804150421304644,0.006910713655628519,1.4862305127289987e-05,0.8018361032787147,0.5212400452063433,104.80812100772593,201.0745758535025,256.478069237898,240.20824298928628,177.65415840897168,256.863777127099,1961399.166666667,161.22885437079282,0.6135045922771456,123512.32516397235,0.06297153953311681,1961823.0
2,-1.0097999747021058,-0.13462982467376405,2063027.014065786,0.4078227224989693,0.35590074245698355,8.9651209878921,4.414769707986632,-0.6565866273208812,0.3098511089625299,-0.8006291028912303,-1.651870062841898,6.0666397708285285,0.16179545810242593,0.8005134438343762,2.304307367892777,2063027.014065786,0.8501023736797368,0.20971577458296206,1.2001632052630429,0.5343469923948895,0.30918372127068233,0.2187017899392264,0.07061220613562608,0.5115477815371557,0.07061220613562608,0.3674926773256164,0.06556368193101758,0.9646938969321871,0.9646938969321871,0.9858775587728748,0.9764625979547912,-0.26134776985173913,0.4303681855347893,0.07061220613562608,1.0784897694436186,0.7897793200315559,0.6898583150764901,0.5115477815371483,0.8862041274885684,2.1569795388872373,0.6192461089408641,0.0723284990187131,2.5465192301493165,1380542.0141208805,0.4288268530691887,21.370970965675728,2736773.676296366,0.07494881316013162,1.244826433691812,633.4006080738138,697.7933633104362,617.3024192646579,0.938793391577047,0.0040872008928981435,0.011687707873412384,0.002187074147769584,141439.93657445337,0.5050092337950715,0.2474953831024643,2.3551897940234943,454.9921430356113,467.44585894007764,451.87871405949477,0.6612025514941264,5.000026623490788,35103.22633600996,0.12367549549771548,0.0869525865000101,314.00468738988064,0.35166916686507704,1.2006736536913258,0.1394180451585148,5767.797601199401,0.9608191906045978,0.019590404697701132,3.940029985007497,1466056337.1977346,1496131789.2352154,1458537474.1883645,0.26499250374812594,2474.7517907712813,0.4122525055424423,0.6674615035118456,2.622238884363925,0.1787671582988258,2.201749829813388,0.0018646644380566734,1465768730.746429,75348.78418993863,8.787128462236194e-06,0.07069934088936322,0.005360265976952088,8.686418727647217e-06,0.8808135267505133,0.5222880104241749,119.96424633854252,229.68983385453137,273.72431386341987,267.56868277135874,220.4654167891191,275.5685032800374,3218093.166666666,202.31391261614917,0.6093818443557785,172979.12224426426,0.05375205542089316,3219346.0
3,-0.7751430136173351,-0.1446186802841069,914796.1004739356,0.4072850071901724,0.2303972468917151,15.447301189251778,7.1339287756172824,-0.4913476416705592,0.25976670103497296,-0.6159899953899546,-1.4366875688939091,8.57061634451119,0.10616823035147996,0.6588475799600474,3.1918144708413005,914796.1004739356,0.8503599924405971,0.1926576286439904,1.2006050751170767,0.5352194272220034,0.30970198410367256,0.2191431898633596,0.070742070441318,0.5116703044146221,0.070742070441318,0.3678760587128474,0.06566695704947761,0.9646289647793408,0.9646289647793408,0.9858515859117364,0.976419309852894,-0.2616546379798941,0.43061032997894333,0.070742070441318,1.078658703445912,0.7893904127981836,0.6908017999371635,0.5116703044146147,0.8859702613334289,2.157317406891824,0.6200597294958456,0.0724713150761694,2.586956856253132,885677.2038239833,0.4202629184582513,21.972876516596685,1792079.2610290418,0.07482000377970151,1.2443647161764344,631.2420400904226,695.7454038936413,615.116199139618,0.9389088209558916,0.004142338992691624,0.011815085859318876,0.0022241522760348114,95394.77750320113,0.507705611675312,0.246147194162344,2.317658744697106,448.9725319073105,461.3838953694226,445.8696910417824,0.6705853138257236,4.993536264938681,23848.620125451074,0.1248325884181886,0.08910083518185496,313.1682903698018,0.3527771077595796,1.1857128576669242,0.1445431702827435,3720.469398340249,0.9648520223911434,0.017573988804428297,3.946317427385892,978451387.6286306,998837125.9639523,973354953.0448004,0.263420643153527,1700.2095435684646,0.4409257115063446,0.6895432188927433,2.718647918261805,0.18226704405047736,1.9767808370595557,0.0018297115547043896,978152687.9614836,49622.473884126826,1.3334580690029168e-05,0.07116988062737782,0.005382488467716638,1.3191987129084045e-05,0.6908193810072555,0.5139155729563948,108.90089828668137,211.9042582426696,251.4358765172544,243.14810301542562,158.70097668256486,252.9861656296644,2107036.208333333,146.38756851200262,0.6238823290068971,127398.04756317164,0.06046315059006201,2107436.0
4,-0.8029395790044989,-0.12784845497536698,893879.4891456837,0.4058543545825869,0.2778761874545002,12.369638720427195,7.530977874543973,-0.4881476975795063,0.2624304249718355,-0.5968979255965385,-1.4421583893290744,8.973136263873046,0.1229546549097145,0.6474907406200542,2.8065278968510765,893879.4891456837,0.8510448127866541,0.18095608453653309,1.2030552792431135,0.536971939194583,0.3111700249580838,0.22123082144809172,0.07225123639816433,0.5075193216388084,0.07225123639816433,0.3734922102745438,0.06696179470910445,0.9638743818009178,0.9638743818009178,0.9855497527203672,0.9759162545339456,-0.2571604688474135,0.4292305658623494,0.07225123639816433,1.0797269658140654,0.7862971763677675,0.6992232539239654,0.5075193216388013,0.8841474159868525,2.1594539316281307,0.6269720175258015,0.07337051446156401,2.7189267672067423,805755.2280217679,0.3779125237365834,21.64752949972023,1814530.5172834937,0.07447759360667294,1.2431381708636609,628.5203133405656,695.5870764370314,611.7536225664489,0.9392154572840848,0.004850844186619005,0.01468960404849971,0.0023911542211488305,99445.31182316599,0.5122875820811416,0.2438562089594292,2.2676373269246817,371.3048906475189,384.3061624273935,368.05457270255033,0.6830906682688295,5.030942191714996,21922.992723900385,0.1112903491153594,0.09096968915712787,241.507386187698,0.33198389421964325,1.143897723708039,0.12900543684754434,5547.72353148083,0.9756812401478772,0.01215937992606137,3.96306718255364,679589027.2270489,693226236.3044318,676179724.9577031,0.25923320436158986,2662.972564192754,0.4683384741809276,0.7117184906102249,2.8209347691622755,0.18441442097221253,1.8548803801573928,0.0026668280083541225,679448419.2420107,50714.49542268352,1.302630649566837e-05,0.0720106706314299,0.0054087541523765185,1.2916550384052855e-05,0.7496242807406188,0.49987252206415006,108.39433073212678,216.8439471018097,250.44959572736389,265.5899094468764,174.1522322567242,271.01844955648306,2131888.625,162.5514878791509,0.6082394387686036,131700.03467592428,0.0617762265493228,2132121.0
5,-0.6259646769222633,0.2683788061134875,1135020.6905211664,0.5892150762217763,0.29627464703127354,9.837990183401654,4.640754295347317,-0.28164904820450404,0.31421017871627244,-0.4331008572862143,-1.439796426544501,6.080550721891817,0.14223965460712254,0.5621669167349483,2.525148770700483,1135020.6905211664,0.7564591467488173,0.2367054559167753,1.3726152912684098,0.8273420484478682,0.4817701612804344,0.3846725852391202,0.0989148977801873,0.59086157711077,0.0989148977801873,0.4645670653684808,0.0890155167453792,0.9505425511099064,0.9505425511099064,0.9802170204439626,0.9670283674066044,-0.31157112059167985,0.5511666619956757,0.0989148977801873,1.140690913386168,0.6691907417449671,0.9894710928713746,0.5908615771107683,0.8098516377237386,2.281381826772336,0.8905561950911877,0.12089687075482687,3.2822190459220946,1070089.3732886573,0.2979523676014881,26.79696972828741,2716806.383447149,0.12177042662559133,1.4257252863584295,604.818776002526,761.1747528454857,565.729781791786,0.8935686784103926,0.005848884479447992,0.017740548389025616,0.002875968502053588,205758.03140394547,0.503453511037419,0.2482732444812905,2.378079410519353,287.7392805006628,318.39765458022066,280.0746869807734,0.6554801473701617,4.828690259368239,61635.206341647674,0.14903294954669738,0.11376599743144104,205.66029677138766,0.3894252910678502,1.2207938850925455,0.1815831425616765,10085.42867861609,0.8408027243531546,0.07959863782342266,3.738390996248437,810341795.070446,869893887.0118383,795453772.0850979,0.3154022509378908,5465.230596081701,0.45562572705975,0.7018798089940234,2.6306078040473406,0.21969781023069404,2.2140376080643485,0.0033398506130345217,810252145.9740933,154477.94746391955,5.636166574752987e-06,0.0988036446764034,0.012064972403295394,5.62046541723002e-06,0.6431331573170885,0.4749004931163605,127.55989439673132,268.6034153379506,302.9785470953348,307.0716528760022,198.65799757371963,322.2018001191179,3591071.875,172.74776257244946,0.6266922199672682,180958.5966754724,0.05039124890126917,3591478.0
6,-0.8215875167534562,0.1433257456078474,773205.3177269619,0.5268435405695554,0.33420319678322663,8.021409353161754,4.42787822891843,-0.454764001274247,0.32410573003057475,-0.6050661487338967,-1.4623781588343603,5.890256387752791,0.15885887877499574,0.6625727710069881,2.2141313997916696,773205.3177269619,0.7901299073278059,0.23219238002491546,1.298463763242984,0.7078296443860587,0.4123383784025113,0.31415214905026506,0.0928134762021968,0.5436721018040628,0.0928134762021968,0.4447903330348912,0.08408608343032553,0.9535932618989016,0.9535932618989016,0.9814373047595606,0.9690621745992676,-0.2748852162883882,0.4938407032878054,0.0928134762021968,1.114956833781361,0.7124311039434434,0.8878155973454528,0.5436721018040596,0.8386364281175408,2.2299136675627214,0.7950021211432563,0.10174140631311546,3.129218912492589,557160.0694547195,0.3163386959886034,26.09623681067871,1391637.632788596,0.10493504633609706,1.3573781977508366,604.1572285336151,710.6812426438318,577.5262250060608,0.9106554505622908,0.0050611284450894035,0.015278901162277675,0.002506685265792334,100896.80053705133,0.5034978457302238,0.24825107713488798,2.378441742718374,251.4161256299651,267.123277165998,247.48933774595687,0.6553895643204066,4.8252204581365215,25826.443231382127,0.12723154984410415,0.11373465432707675,169.19439048078524,0.35370190013780256,1.1784970215448904,0.14750311978603065,4165.362861628168,0.9341473114214326,0.03292634428928372,3.897734918143082,548162788.5267997,574817826.6797488,541499028.9885625,0.2755662704642297,2032.439784705091,0.4558061862985178,0.7021296013285051,2.7415749296976517,0.19226826923621812,2.0343658035963683,0.002531685816597844,548006768.4875138,63811.32305338856,1.2193174783147114e-05,0.09312912716051397,0.009894245920383802,1.204315261663706e-05,0.9146589389783182,0.5791502662159916,106.12939215148418,183.25018279781585,229.02619937465667,300.0,221.18318200080228,306.86967917994116,1760793.291666667,167.6114177654331,0.5639423648092835,125041.7337346335,0.07101443101039766,1761277.0
7,-0.7337125840978779,0.8938481464902268,806269.9947543205,0.964587818290524,0.9472340177890516,2.6557496043412634,5.690182491598125,-0.06485579475425993,0.5226487387811849,-0.2388665282875276,-1.527565322192375,7.217747813790499,0.3935344856230365,0.6252269509269236,0.7246348723133144,806269.9947543205,0.5243443538587044,0.3867024660521712,2.0787685288895728,0.8553984263237182,0.2991047647903081,0.7697833248742915,0.1817045359477832,0.6180728175304934,0.1817045359477832,0.6823953239924987,0.1484115229400494,0.9091477320261084,0.9091477320261084,0.9636590928104436,0.9394318213507388,-0.3009762084813821,0.6619431264209761,0.1817045359477832,1.3898735989544877,0.3758445466489132,1.639085648846521,0.6180728175304936,0.5192741330716205,2.7797471979089754,1.4573811128987384,0.23787196520551865,4.742492658397754,255385.67861237988,0.1238201775238648,36.480345767036454,1081488.0200843324,0.23782782307064776,2.169017232526873,512.3913097021021,1052.9201833843786,377.25909128153313,0.7077456918682817,0.006908913547920839,0.01843883092668685,0.004026434203229335,205793.7593726031,0.5003471049915844,0.2498264475042077,2.4619221412142527,73.89116064840508,138.4107175048516,57.76127143429345,0.6345194646964368,4.4205437767610745,73059.53818011997,0.17625603214510252,0.1994083210318624,47.8020162901957,0.4187061041185807,1.098398440687582,0.2487830199763304,3626.789617486339,0.5505145138868153,0.2247427430565924,2.9767759562841536,334697624.18655133,622783869.8113236,262676062.78035823,0.5058060109289617,3095.323011536126,0.4698425943436743,0.7127971629940599,2.163772985388718,0.3500532073953953,2.6574689670987266,0.003194099739497603,334599606.81476533,551852.7748317183,5.360629443213449e-06,0.1808877226705598,0.04307807124292783,5.3534196536852085e-06,0.849233882355575,0.5549896387818568,111.44098431627633,200.79831501156931,228.3593659125896,245.94308284641795,209.55428890862626,245.99390236345292,2061995.75,170.5247326277327,0.5697490936791231,137507.2696208791,0.0666864951690027,2062553.0
8,-0.8474395993852817,-0.14524876282837929,1203637.1104249726,0.380782093150169,0.28797456326505616,13.248877156740976,6.393578204832532,-0.5415969264603492,0.2625092969181311,-0.6577558765113496,-1.5143555548778354,7.9079337597103665,0.12994111943690234,0.6831588403310868,2.878384217515459,1203637.1104249726,0.8629026921464726,0.17337877037121868,1.1783943912176604,0.4188985008259571,0.2509060556979447,0.1886151689086696,0.08320121809178553,0.38782052835088937,0.08320121809178553,0.4124471736915722,0.07618708827140866,0.9583993909541072,0.9583993909541072,0.983359756381643,0.9722662606360716,-0.1647318925270316,0.3376385235592177,0.08320121809178553,1.0733316667545176,0.7879047182283638,0.6941638487746496,0.3878205283508824,0.8850677241995896,2.1466633335090357,0.6109626306828644,0.06795409675011377,2.7631938680468098,909643.0799083369,0.3527108632625128,23.981627970560552,2225430.357559214,0.06854865392676368,1.2220868125498012,619.9850938637187,661.9896525985797,609.4839541800035,0.9444782968625496,0.004850529242665531,0.014761440855238676,0.002372801339522246,130830.62178162688,0.509495682598793,0.2452521587006036,2.2963463904510193,344.3469935006978,351.6656370195629,342.51733262098145,0.6759134023872453,4.784967373463884,35043.287157159786,0.13452039506186325,0.09949299170684936,235.77827031558743,0.3694977134764616,1.2759920095221604,0.1428741394650369,5934.056711409396,0.9956470992297644,0.0021764503851177874,3.9934563758389263,962125856.6357383,977984786.4177852,958161124.1902266,0.2516359060402685,2624.488255033557,0.4403503783613351,0.6896297815790255,2.754812568461636,0.1733340848583732,1.8764541176589,0.00231096876508576,961938610.9376273,68660.4231354229,9.36121877419375e-06,0.08284101599330937,0.005709855617667572,9.310041481789074e-06,0.6727619923557855,0.4602054544895186,108.9249087134404,236.68756563145257,260.18839328455834,266.7208278331484,182.12358441453975,275.234445518725,2578817.708333333,159.23439822005682,0.6500647728924003,139896.84539658728,0.054248442976220036,2579005.0
9,-0.4415827683964324,1.2237018693338166,1473753.6503360616,0.9714491283400392,0.6730479397507061,4.05675161004113,4.985697643944988,0.12360333520409986,0.5002289013005441,-0.11849599915624312,-1.5141878787223226,6.499885522667311,0.31813595672286044,0.656017150193135,1.360579303439742,1473753.6503360616,0.5196590601476931,0.4150807168739461,2.081980841239289,0.7863732917094891,0.2452252827980524,0.7265678752346888,0.23302915498439314,0.5143130439095277,0.23302915498439314,0.7813119841417703,0.1782590679150552,0.8834854225078034,0.8834854225078034,0.9533941690031212,0.9223236150052022,-0.2044782399204149,0.5691811460476728,0.23302915498439314,1.3994984729104951,0.34194241697540384,1.742830265924073,0.5143130439095279,0.4839869495973082,2.7989969458209902,1.50980111093968,0.2398992575547705,5.089487819423608,249809.99850867825,0.07294832250648296,37.81804402837164,1779561.5386355119,0.24017046992615346,2.202568040277076,462.4309931525351,961.4078970844909,337.6867671695461,0.6993579899307311,0.007552964214729306,0.0226651801422058,0.0037749102328601845,421081.36115203047,0.5000128931743694,0.2499935534128153,2.496065951176941,42.412867595746924,90.00202658893595,30.515577847449656,0.6259835122057648,4.120549623269096,166079.65635915534,0.19533980747194812,0.2459177451069648,25.308127831505235,0.43916420148864377,1.2466179328844018,0.2373007686397043,6469.777213210866,0.6321846016426486,0.18390769917867567,3.2712526871213603,588662243.4446943,1130354334.7746727,453239220.61219954,0.43218682821966,4769.233339847568,0.4660185010599538,0.7098177118345363,2.3866340181369807,0.2906136352589253,2.5472067537626315,0.002988483795637234,588550274.3441843,982445.9924142322,2.512409300036641e-06,0.2324583206513081,0.05585422888755254,2.5113025391786308e-06,0.7545133060508126,0.4938108405633467,123.65882230861205,250.4173909336219,292.52692183797376,278.29660436304283,204.62893246068603,293.65285627761233,3424079.541666666,188.94325352594586,0.6196672480845309,177291.59418656386,0.051777884254484166,3424479.0
