,original_firstorder_10Percentile_disease_left,original_firstorder_90Percentile_disease_left,original_firstorder_Energy_disease_left,original_firstorder_Entropy_disease_left,original_firstorder_InterquartileRange_disease_left,original_firstorder_Kurtosis_disease_left,original_firstorder_Maximum_disease_left,original_firstorder_Mean_disease_left,original_firstorder_MeanAbsoluteDeviation_disease_left,original_firstorder_Median_disease_left,original_firstorder_Minimum_disease_left,original_firstorder_Range_disease_left,original_firstorder_RobustMeanAbsoluteDeviation_disease_left,original_firstorder_RootMeanSquared_disease_left,original_firstorder_Skewness_disease_left,original_firstorder_TotalEnergy_disease_left,original_firstorder_Uniformity_disease_left,original_firstorder_Variance_disease_left,original_glcm_Autocorrelation_disease_left,original_glcm_ClusterProminence_disease_left,original_glcm_ClusterShade_disease_left,original_glcm_ClusterTendency_disease_left,original_glcm_Contrast_disease_left,original_glcm_Correlation_disease_left,original_glcm_DifferenceAverage_disease_left,original_glcm_DifferenceEntropy_disease_left,original_glcm_DifferenceVariance_disease_left,original_glcm_Id_disease_left,original_glcm_Idm_disease_left,original_glcm_Idmn_disease_left,original_glcm_Idn_disease_left,original_glcm_Imc1_disease_left,original_glcm_Imc2_disease_left,original_glcm_InverseVariance_disease_left,original_glcm_JointAverage_disease_left,original_glcm_JointEnergy_disease_left,original_glcm_JointEntropy_disease_left,original_glcm_MCC_disease_left,original_glcm_MaximumProbability_disease_left,original_glcm_SumAverage_disease_left,original_glcm_SumEntropy_disease_left,original_glcm_SumSquares_disease_left,original_gldm_DependenceEntropy_disease_left,original_gldm_DependenceNonUniformity_disease_left,original_gldm_DependenceNonUniformityNormalized_disease_left,original_gldm_DependenceVariance_disease_left,original_gldm_GrayLevelNonUniformity_disease_left,original_gldm_GrayLevelVariance_disease_left,original_gldm_HighGrayLevelEmphasis_disease_left,original_gldm_LargeDependenceEmphasis_disease_left,original_gldm_LargeDependenceHighGrayLevelEmphasis_disease_left,original_gldm_LargeDependenceLowGrayLevelEmphasis_disease_left,original_gldm_LowGrayLevelEmphasis_disease_left,original_gldm_SmallDependenceEmphasis_disease_left,original_gldm_SmallDependenceHighGrayLevelEmphasis_disease_left,original_gldm_SmallDependenceLowGrayLevelEmphasis_disease_left,original_glrlm_GrayLevelNonUniformity_disease_left,original_glrlm_GrayLevelNonUniformityNormalized_disease_left,original_glrlm_GrayLevelVariance_disease_left,original_glrlm_HighGrayLevelRunEmphasis_disease_left,original_glrlm_LongRunEmphasis_disease_left,original_glrlm_LongRunHighGrayLevelEmphasis_disease_left,original_glrlm_LongRunLowGrayLevelEmphasis_disease_left,original_glrlm_LowGrayLevelRunEmphasis_disease_left,original_glrlm_RunEntropy_disease_left,original_glrlm_RunLengthNonUniformity_disease_left,original_glrlm_RunLengthNonUniformityNormalized_disease_left,original_glrlm_RunPercentage_disease_left,original_glrlm_RunVariance_disease_left,original_glrlm_ShortRunEmphasis_disease_left,original_glrlm_ShortRunHighGrayLevelEmphasis_disease_left,original_glrlm_ShortRunLowGrayLevelEmphasis_disease_left,original_glszm_GrayLevelNonUniformity_disease_left,original_glszm_GrayLevelNonUniformityNormalized_disease_left,original_glszm_GrayLevelVariance_disease_left,original_glszm_HighGrayLevelZoneEmphasis_disease_left,original_glszm_LargeAreaEmphasis_disease_left,original_glszm_LargeAreaHighGrayLevelEmphasis_disease_left,original_glszm_LargeAreaLowGrayLevelEmphasis_disease_left,original_glszm_LowGrayLevelZoneEmphasis_disease_left,original_glszm_SizeZoneNonUniformity_disease_left,original_glszm_SizeZoneNonUniformityNormalized_disease_left,original_glszm_SmallAreaEmphasis_disease_left,original_glszm_SmallAreaHighGrayLevelEmphasis_disease_left,original_glszm_SmallAreaLowGrayLevelEmphasis_disease_left,original_glszm_ZoneEntropy_disease_left,original_glszm_ZonePercentage_disease_left,original_glszm_ZoneVariance_disease_left,original_ngtdm_Busyness_disease_left,original_ngtdm_Coarseness_disease_left,original_ngtdm_Complexity_disease_left,original_ngtdm_Contrast_disease_left,original_ngtdm_Strength_disease_left,original_shape_Elongation_disease_left,original_shape_Flatness_disease_left,original_shape_LeastAxisLength_disease_left,original_shape_MajorAxisLength_disease_left,original_shape_Maximum2DDiameterColumn_disease_left,original_shape_Maximum2DDiameterRow_disease_left,original_shape_Maximum2DDiameterSlice_disease_left,original_shape_Maximum3DDiameter_disease_left,original_shape_MeshVolume_disease_left,original_shape_MinorAxisLength_disease_left,original_shape_Sphericity_disease_left,original_shape_SurfaceArea_disease_left,original_shape_SurfaceVolumeRatio_disease_left,original_shape_VoxelVolume_disease_left
260,-0.586773931,0.414399301,135673.0036,0.934149835,0.541324803,3.2161260510000003,3.0459581910000004,-0.11692185199999999,0.317002148,-0.164746151,-1.453331828,4.499290019,0.223309781,0.412743532,0.594179418,135673.0036,0.5449450570000001,0.156686504,1.9885322890000001,0.8498972140000001,0.347785014,0.728132928,0.195814002,0.576265523,0.195814002,0.7108280920000001,0.156906607,0.9020929990000001,0.9020929990000001,0.9608372,0.9347286659999999,-0.262297823,0.6213510999999999,0.195814002,1.36214643,0.381119928,1.641208004,0.576265523,0.5399465689999999,2.72429286,1.4453940019999998,0.230986732,5.123743566,53651.79296,0.067367643,34.36371197,433995.8784,0.227527471,2.0502747980000002,441.74635830000005,866.3886712999999,335.5857801,0.7374313,0.00558322,0.014302148,0.003403488,107789.1054,0.5159621839999999,0.242018908,2.234640974,30.169095199999997,58.85353322,22.99798569,0.691339757,4.119974953,35104.84208,0.164966219,0.262164526,14.68571356,0.376203282,0.937059865,0.235989137,733.9936,0.58719488,0.20640256,3.1264,272522992.7,449469048.5,228286478.8,0.4684,484.2352,0.38738816,0.646437953,1.95183903,0.320087683,3.130101706,0.001569557,272117067.8,756210.5055,1.32e-05,0.19095021199999998,0.043367449,1.32e-05,0.709612589,0.430257858,89.43145564,207.85548459999998,213.7849387,230.8462692,176.3774362,234.055549,795087.875,147.4968685,0.204328972,203125.4128,0.255475425,796403.0
261,-0.318489523,0.947822554,32043.144060000002,0.9438630809999999,0.709071993,2.522472197,2.491047135,0.24323044300000002,0.39689747799999997,0.163441848,-1.29847458,3.789521715,0.292043014,0.538089563,0.416974901,32043.144060000002,0.538403774,0.230379329,2.8372918410000003,0.7745581990000001,-0.32834414300000003,0.6580909739999999,0.247328783,0.45366823,0.247328783,0.802981205,0.185136231,0.8763356090000001,0.8763356090000001,0.950534243,0.917557072,-0.163193526,0.503727001,0.247328783,1.6536520769999998,0.362153891,1.7094325190000002,0.45366823,0.529987686,3.307304155,1.462103736,0.22635493899999998,5.391194028999999,5132.920827,0.046380837,41.89195986,59584.607260000004,0.230798113,2.9157126210000004,328.3390742,1063.659516,144.50896369999998,0.521071845,0.010438915,0.0243308,0.006965944,21565.96859,0.502734229,0.248632885,2.6036573709999997,14.05118333,46.60159874,5.9135794839999996,0.599085657,3.422593429,11792.338670000001,0.268765506,0.38750967,6.932934997,0.512183322,1.218169415,0.33568679799999995,290.6512059,0.539241569,0.230379215,2.079777365,9413656.236,30948273.9,4030001.8189999997,0.730055659,108.283859,0.200897698,0.45851063299999995,0.8880208909999999,0.35113306899999996,4.404487963,0.004870379,9371498.775,7346.402456999999,7.43e-05,0.243146444,0.05681705,7.340000000000001e-05,0.717753992,0.323281668,48.16688287,148.9935487,214.4481289,217.10135879999999,176.7738668,231.7261315,108484.375,106.9407143,0.172436865,63791.8897,0.588028365,110669.0
262,-0.399368454,0.6189430260000001,70387.77573,0.9832688340000001,0.557148886,3.2100137139999996,1.9918857380000001,0.107091805,0.325478873,0.080428273,-0.988665163,2.9805509010000004,0.227816335,0.42294346899999996,0.571636678,70387.77573,0.51155226,0.167412523,2.70418073,0.843070152,-0.269349542,0.774089085,0.186496823,0.611532373,0.186496823,0.691439975,0.151173419,0.9067515890000001,0.9067515890000001,0.962700635,0.9378343920000001,-0.295059907,0.656986473,0.186496823,1.5991430469999999,0.36853362799999995,1.656015234,0.611532373,0.5058946360000001,3.1982860939999997,1.469518411,0.240146477,4.930635733,35104.27214,0.08921284199999999,35.97244958,201290.1871,0.24422387,2.728002562,460.3990023,1366.3975990000001,233.899353,0.56799936,0.0051805440000000005,0.012304291,0.0033996070000000002,49223.91953,0.5082716629999999,0.245864168,2.308722281,39.87189945,131.11550970000002,17.06099689,0.67281943,4.153299871000001,16516.76691,0.167273074,0.24609172,22.29096625,0.382320098,0.84408423,0.266879065,277.7354086,0.540341262,0.22982936899999998,2.073929961,70775454.98,211943839.8,35483358.77,0.73151751,200.8638132,0.39078562899999997,0.649356142,1.31630713,0.482618395,3.2461701639999996,0.001306263,70189399.2,24976.98322,2.75e-05,0.184841841,0.045250615999999994,2.7399999999999995e-05,0.480004937,0.361563624,87.87530959,243.0424516,245.09793959999996,276.9205662,173.2339459,295.46065730000004,392935.2917,116.6615767,0.291602745,88969.23878,0.22642211199999998,393489.0
263,-0.599375366,0.653998729,56966.4575,0.98957576,0.717155773,2.427967465,1.589894243,-0.025886747999999998,0.39343518,-0.08656418099999999,-1.149919758,2.739814001,0.293343317,0.473123201,0.455538825,56966.4575,0.507208113,0.22317544,2.271005275,0.7945660990000001,0.112316032,0.782572597,0.21055589800000002,0.576043888,0.21055589800000002,0.738268488,0.165259588,0.8947220509999999,0.8947220509999999,0.95788882,0.929814701,-0.25940239600000004,0.629189222,0.21055589800000002,1.458761075,0.338176164,1.7320081280000001,0.576043888,0.435960976,2.91752215,1.521452229,0.248282124,5.230275283,15591.11828,0.061264169,31.90555123,129079.3926,0.24639594399999998,2.319898621,423.7759598,1004.567366,278.5781082,0.670025345,0.00485585,0.011922468,0.0030891959999999998,36176.04892,0.512920078,0.24353996100000003,2.260529763,25.98597271,64.93687675,16.2482467,0.6848675590000001,4.056103617,12089.79068,0.167021336,0.277087811,11.90423959,0.361511704,0.833047907,0.24362765399999997,145.5204461,0.540968201,0.229515899,2.92936803,111154165.3,243240516.9,78132577.43,0.5176579929999999,67.99628253,0.25277428399999996,0.51890522,1.537884656,0.264160361,3.988144731,0.001057016,110259136.8,40898.367889999994,3.82e-05,0.20564000899999998,0.05057013,3.8299999999999996e-05,0.712907664,0.397575178,63.95431023,160.86092340000002,178.465683,275.07271769999994,175.931805,297.9429476,253489.4583,114.6789852,0.291131994,66532.54329,0.26246670699999997,254490.0
264,-0.6135972270000001,0.300187647,14362.042440000001,0.7418429190000001,0.42780273399999996,4.043867157,1.445708812,-0.240718867,0.28413684100000003,-0.332406628,-1.238002579,2.683711391,0.185899388,0.439600496,1.113375236,14362.042440000001,0.667981398,0.135303024,1.503398645,0.82193504,0.479541734,0.46965606200000004,0.15425660300000002,0.503176356,0.15425660300000002,0.6170475639999999,0.129861705,0.922871698,0.922871698,0.969148679,0.948581132,-0.222296739,0.510554414,0.15425660300000002,1.193508982,0.558181962,1.258209605,0.503176356,0.7293627159999999,2.387017965,1.103953001,0.155978166,4.955595433,4620.022134000001,0.062164751,46.60923099,49643.70948,0.166009301,1.630565535,399.3027759,522.0681656,368.6114284,0.842358616,0.009167616,0.023377513,0.005615141,12629.60896,0.537380881,0.23130956,2.09880882,23.66894565,30.258229999999998,22.02162457,0.725297795,3.629811483,5599.870855,0.231324203,0.316148578,12.66857908,0.473749676,1.1799623890000002,0.29719649800000003,230.1190476,0.547902494,0.22604875300000002,2.964285714,3441938.083,3765542.4189999998,3361036.999,0.508928571,61.73333333,0.146984127,0.386997077,1.1714950990000002,0.19087257100000002,4.970610125,0.005651314,3410626.7810000004,7912.418148000001,0.00017105,0.157328272,0.02602891,0.000171635,0.542822785,0.240108995,54.40354229,226.5785267,200.64396330000002,256.2849976,173.53962080000002,264.1685068,72712.95833,122.9919869,0.19179717100000002,43925.4754,0.604094186,74319.0
265,-0.6464202370000001,0.680671875,79204.27763,0.9400010320000001,0.7192773259999999,2.4152146709999998,1.557959666,-0.099935034,0.40702280399999996,-0.21694981,-1.3801774009999999,2.938137067,0.301583968,0.499572943,0.60330362,79204.27763,0.541008313,0.239586115,1.988210953,0.845192687,0.344302956,0.7256150029999999,0.198694295,0.570060546,0.198694295,0.715251937,0.158336834,0.900652853,0.900652853,0.9602611409999999,0.933768568,-0.25804528,0.615226159,0.198694295,1.362519367,0.37950851700000005,1.645597536,0.570060546,0.538133486,2.7250387330000003,1.446903241,0.23107732399999997,5.296151601,17406.271380000002,0.054847259,36.65664292,171693.8572,0.22949584399999998,2.070421825,391.2175958,758.36039,299.4318973,0.732394544,0.0064996609999999995,0.01647937,0.004004734,51251.11072,0.513689309,0.243155345,2.2586140969999997,20.70243063,39.00730489,16.12621206,0.685346476,3.829751603,20324.560980000002,0.197961532,0.314238885,9.614120363,0.415166595,1.003250126,0.268145713,365.4544049,0.564844521,0.21757774,3.040185471,75455717.73,122956735.7,63580463.25,0.48995363200000003,152.3910355,0.23553483100000003,0.501984407,1.5468320180000001,0.240772505,4.274530169,0.002038701,75215119.14,219671.2794,3.229999999999999e-05,0.194979848,0.044501495,3.2500000000000004e-05,0.5495565339999999,0.327348762,73.80426158,225.46064049999998,208.85641,252.9822128,197.4968354,263.12734559999996,315353.3333,123.90336809999998,0.158356375,141486.0175,0.448658703,317359.0
266,-0.165103685,0.60329343,325.04893389999995,0.7298127059999999,0.35480061700000004,3.6479875789999996,1.452832151,0.230030304,0.235689172,0.2350409,-0.6627554410000001,2.115587592,0.151619591,0.38774528700000005,0.130125281,325.04893389999995,0.675258288,0.097432467,3.36374563,0.582097834,-0.34956344899999997,0.377114668,0.206656648,0.285390861,0.206656648,0.7266983090000001,0.162101233,0.896671676,0.896671676,0.95866867,0.9311144509999999,-0.09569536099999999,0.300043433,0.206656648,1.822357985,0.546013109,1.2819274999999999,0.285390861,0.719029661,3.644715969,1.075270852,0.145942829,5.082575771,95.12580944,0.043998987,46.37854934,1459.908418,0.162370856,3.388066605,253.22201669999998,969.5490287,74.14026364,0.402983349,0.019919628,0.041587449,0.014502673,596.8717594,0.566218853,0.216890573,3.0418416639999997,8.384691867999999,30.85781709,2.766410562,0.48953958399999997,2.80404682,384.755132,0.344950249,0.48530562899999996,3.190677062,0.582389566,1.562858447,0.337272346,18.33333333,0.5555555560000001,0.222222222,2.0,48965.636360000004,189582.0909,13811.52273,0.75,5.303030303,0.160697888,0.384386611,0.590408814,0.33288106,3.672145255,0.015263645,44673.401289999994,77.70226650000001,0.004635814,0.19954842,0.034130337999999996,0.004400903,0.567736925,0.127780452,22.85652346,178.87339640000002,123.5556555,123.90722340000002,52.20153254,197.6410888,2036.5833329999998,101.5530321,0.332794236,2334.764706,1.146412557,2162.0
267,-0.5471983260000001,0.824941347,138452.6657,0.99851842,0.940320087,1.793164136,1.54274165,0.065255377,0.45775176,-0.045612749,-1.4545032919999998,2.997244942,0.373075149,0.524693308,0.289820261,138452.6657,0.501026601,0.271044803,2.360258725,0.8095107140000001,0.042075654000000004,0.807828931,0.191275828,0.617114287,0.191275828,0.7004751379999999,0.15392441099999998,0.9043620859999999,0.9043620859999999,0.9617448340000001,0.9362413909999999,-0.299227788,0.666415435,0.191275828,1.48529888,0.34652321,1.6996803130000002,0.617114287,0.419063206,2.970597759,1.508404485,0.24977619,5.082331551,39865.28709,0.079269227,32.86566398,251971.2881,0.24948669899999998,2.432031576,458.8356683999999,1131.425557,290.6881962,0.641992106,0.004727955,0.012626058,0.00275343,61869.16293,0.5028511999999999,0.2485744,2.3914206819999997,35.12280534,91.15314724,21.11521986,0.652144829,4.27531234,18893.81672,0.149820328,0.244652278,17.10329915,0.345726009,0.853016553,0.21890337199999998,347.7581227,0.627722243,0.186138878,3.2581227439999996,226478147.9,534494669.3,149474017.5,0.435469314,189.833935,0.342660533,0.6075500220000001,2.027776439,0.252493418,3.262884492,0.001101589,225654083.8,55041.76801,2.1e-05,0.18913747399999997,0.04717260400000001,2.1e-05,0.733771209,0.480792615,74.17226072,154.2707986,196.0867155,216.01157379999998,162.0030864,247.2023463,501956.0417,113.19947040000001,0.296677008,102954.1896,0.205105987,502910.0
268,-0.606617726,0.8430629890000001,103464.4398,0.9963721729999999,0.8901494240000001,2.063461326,3.1322055110000004,0.031430627,0.462674604,-0.065326597,-1.3978518080000002,4.530057319,0.36078989100000003,0.541346835,0.37363804700000003,103464.4398,0.50251251,0.292068512,2.328698418,0.763869692,0.045959014000000006,0.76167161,0.23700060399999998,0.52540504,0.23700060399999998,0.78500013,0.17960184899999998,0.8814996979999999,0.8814996979999999,0.9525998790000001,0.9209997990000001,-0.214549068,0.5826963820000001,0.23700060399999998,1.4823995730000001,0.321062044,1.783763781,0.52540504,0.399100125,2.964799147,1.5467631769999999,0.24966805399999997,5.3364659660000004,19087.57556,0.054064335,32.48666907,177413.5492,0.248743745,2.393668939,387.6656621,956.7466867999999,245.3954059,0.651582765,0.0054434190000000006,0.013366816,0.00346257,56239.03351,0.507836795,0.24608160199999998,2.314783572,19.68983104,50.21921591,12.05748482,0.671304107,3.8586903610000003,21806.36222,0.19135848,0.313607959,8.608582561,0.397490966,0.9137218220000001,0.268433252,185.0826446,0.509869544,0.245065228,2.710743802,163186928.8,370020104.1,111478635.0,0.57231405,95.38016529,0.26275527600000004,0.530342909,1.474145303,0.294392311,4.002767602,0.001028174,162240982.4,52334.65379,2.4299999999999998e-05,0.233421358,0.057958687,2.4299999999999998e-05,0.671948089,0.462936945,69.88043019,150.9502126,168.00297619999998,209.697401,173.3666635,213.6117974,352801.375,101.4307069,0.21972791600000002,109888.5391,0.311474237,353053.0
269,-0.49559435799999996,0.868227651,119190.025,0.9748118440000001,0.893894931,1.904437889,2.0511211190000003,0.178518147,0.444698194,0.17084680600000002,-1.280751136,3.331872255,0.35409671,0.5438218539999999,0.013188558000000001,119190.025,0.517357254,0.26387348,2.7528835189999996,0.868774143,-0.311369006,0.776567751,0.172236262,0.636731161,0.172236262,0.6596906220000001,0.141971607,0.913881869,0.913881869,0.965552748,0.942587913,-0.323006373,0.6766039509999999,0.172236262,1.61300055,0.38362638600000004,1.61435518,0.636731161,0.526882419,3.2260011000000004,1.442118918,0.237201003,4.941548676,36491.051530000004,0.090544021,36.0104716,208505.3205,0.241321373,2.779477445,459.45193789999996,1378.7636320000001,229.62401430000003,0.555130639,0.005029119,0.012180638999999998,0.0032412390000000004,50088.152760000004,0.50310489,0.248447555,2.386277115,38.9914403,127.548557,16.85216112,0.653430721,4.187480304,16668.2758,0.162796006,0.24701179199999998,21.09103309,0.369579558,0.8200404309999999,0.25696434,276.6873823,0.521068517,0.23946574199999998,2.192090395,153261498.3,470628342.8,73919787.2,0.701977401,151.66666669999998,0.285624608,0.5545269110000001,1.208040519,0.391148509,4.039738913,0.001317552,152685443.0,22149.02619,2.8999999999999997e-05,0.17135294899999998,0.041515522,2.8800000000000002e-05,0.7388938540000001,0.450651121,76.69056745,170.1772479,211.6530179,270.0851718,172.3513853,274.4558252,401584.25,125.7429226,0.23413973800000001,112424.2789,0.279951913,403020.0
270,-0.431936605,0.864228453,38105.865789999996,0.9784710529999999,0.805981643,1.996539054,1.594228916,0.179553892,0.41462676600000004,0.140099889,-1.208885752,2.803114668,0.324627185,0.515248825,0.181269698,38105.865789999996,0.51484835,0.23324175100000002,2.738403672,0.798737328,-0.28253030100000004,0.7182048759999999,0.226546264,0.52008942,0.226546264,0.76763121,0.174201548,0.886726868,0.886726868,0.954690747,0.924484579,-0.212901225,0.571802082,0.226546264,1.617225601,0.35342288200000005,1.71499934,0.52008942,0.50395247,3.2344512030000003,1.488453077,0.236187785,5.324518524,7282.583306999999,0.050737334,39.23626365,73898.75797,0.242575825,2.75849096,355.26574700000003,1098.1284289999999,169.55007659999998,0.56037726,0.007646568,0.01810752,0.00503133,25575.88044,0.5024034079999999,0.248798296,2.404058195,16.91372206,54.47988956,7.522180187999999,0.648985451,3.57957452,12127.9156,0.231850118,0.35472238100000003,8.25207377,0.460450989,0.990188471,0.328016618,195.50127880000002,0.500003271,0.249998365,2.4961636830000002,11538999.21,36722310.99,5243171.2639999995,0.625959079,67.34782609,0.17224508,0.42859904299999996,1.063883324,0.269777973,5.079029146,0.0027240740000000004,11404238.87,10653.50797,6.19e-05,0.22518798899999998,0.055093632000000003,6.14e-05,0.7376009,0.37253131899999997,67.85800285,182.15382019999998,180.8535319,218.0091741,183.9619526,222.12383930000001,141870.6667,134.3568218,0.17896748899999998,73502.99779,0.518098628,143535.0
271,-0.310031975,0.790187625,25683.99857,0.9676331440000001,0.609778554,2.597078075,2.515470554,0.18016259199999998,0.343281041,0.116893883,-1.105858202,3.621328756,0.251970691,0.453270238,0.47738468,25683.99857,0.52226671,0.172995349,2.777063873,0.842880363,-0.32114757,0.7409265190000001,0.19640476899999998,0.580781809,0.19640476899999998,0.711111435,0.157068672,0.901797615,0.901797615,0.9607190459999999,0.934531744,-0.26695806699999997,0.6266614779999999,0.19640476899999998,1.6250887530000002,0.374265684,1.653757793,0.580781809,0.526886368,3.250177505,1.457353023,0.234332822,5.176153361,8229.446825,0.065829782,41.45928656,65289.08369,0.238866645,2.816544144,405.0592748,1246.872507,194.60596669999998,0.545863964,0.00692713,0.017070693999999997,0.0043912379999999996,19079.49255,0.50033121,0.249834395,2.47374587,25.26677284,83.43909752,10.72369167,0.631563532,3.825140572,8277.318789,0.21193666600000002,0.305065462,13.66495233,0.44305548200000006,1.044489554,0.29269696300000003,164.4556575,0.5029225,0.24853875,2.3853211009999997,7580450.749,23390776.31,3627869.3589999997,0.653669725,57.00611621,0.174330631,0.431147172,0.96842814,0.29682692899999996,4.9562930430000005,0.00261577,7434300.031,7432.970703,8.240000000000001e-05,0.19420206899999998,0.04664707,8.190000000000001e-05,0.67900288,0.36901521600000003,66.62275658,180.5420312,226.71568100000002,254.9215566,190.3943276,260.25180109999997,123567.9167,122.58855919999999,0.229487322,52279.237310000004,0.42308099600000004,125011.0
272,-0.265398901,0.9799843140000001,184340.5562,0.891334655,0.72505629,2.271071065,2.629056608,0.301960571,0.3907755,0.24127621300000002,-1.068137995,3.6971946030000002,0.295172832,0.5552355760000001,0.31180215899999997,184340.5562,0.573410094,0.217106359,3.025885272,0.867245123,-0.448894516,0.63773122,0.190699597,0.539356318,0.190699597,0.7001075109999999,0.153744205,0.9046502009999999,0.9046502009999999,0.961860081,0.9364334679999999,-0.23535832399999998,0.57528221,0.190699597,1.7070783569999999,0.432040387,1.539377397,0.539356318,0.6117285579999999,3.4141567139999998,1.348677799,0.20710770399999998,4.792596843,53933.666520000006,0.09019731800000001,37.544726399999995,342871.7123,0.213294953,3.074756837,455.57471169999997,1544.0152970000001,183.4645653,0.481310791,0.005219698,0.012517708999999998,0.003395195,75383.75107,0.50011877,0.249940615,2.502424185,42.20732098,153.0949344,14.48541763,0.624393954,4.060124256,28099.615260000002,0.182685517,0.25208532300000003,25.42464211,0.40652027,0.884809284,0.28694801600000003,462.0783533,0.613649872,0.19317506399999998,1.784860558,264432788.1,931599582.7,97641089.5,0.8037848609999999,254.7317397,0.33828916299999995,0.603827584,1.104314419,0.478705875,3.3584639530000002,0.001259298,263802204.5,26298.91154,1.77e-05,0.18907828699999998,0.040647992,1.76e-05,0.601080673,0.288930454,59.61577809999999,206.3326216,219.9386278,233.7733946,136.9707998,239.3010656,598173.0833,124.02255120000001,0.244970827,140148.2463,0.234293803,597952.0
273,-0.559016893,0.619693784,43939.21249,0.9658107440000001,0.610635165,3.054775933,2.749076193,-0.047158555,0.36252442100000004,-0.132069565,-1.192286217,3.94136241,0.256235906,0.45179607,0.717932957,43939.21249,0.523510385,0.20189576,2.07937468,0.780015528,0.24218198800000001,0.721397935,0.238183349,0.503578002,0.238183349,0.7866378,0.18013474699999998,0.8809083259999999,0.8809083259999999,0.95236333,0.92060555,-0.19932106,0.557413991,0.238183349,1.399488785,0.340074611,1.747823774,0.503578002,0.481419541,2.79897757,1.509640425,0.23989532100000002,5.4107665339999995,10556.322909999999,0.049039417,35.64709583,112691.8925,0.238244807,2.174735903,357.16303849999997,735.8721837,262.4857522,0.706316024,0.007106192,0.017645819,0.004471286,38180.49693,0.508504039,0.24574798,2.305536885,15.7759971,32.18414552,11.67395999,0.673615779,3.664599233,17017.100130000003,0.220554511,0.34881286,6.872712964,0.444712847,1.070615031,0.288237301,238.92156859999997,0.520526293,0.239736853,2.803921569,39407013.12,69257597.11,31944367.13,0.5490196079999999,100.4291939,0.218799987,0.482463398,1.3800530619999998,0.258065981,4.431687008,0.002132285,39187070.52,71921.71049,3.98e-05,0.233525751,0.05541009400000001,3.9899999999999994e-05,0.762289019,0.465190115,93.70558702,201.4350348,257.8468538,251.3821792,194.2832983,286.1992313,213677.625,153.5517151,0.178474883,96845.56066,0.453232109,215262.0
274,-0.276237219,1.1565226229999999,78006.46357,0.9201162940000001,1.094537048,1.5987577869999998,1.875678374,0.397522375,0.501680691,0.29191074100000003,-1.053066448,2.928744823,0.424566884,0.68550805,0.145096651,78006.46357,0.554341372,0.311897248,2.953568957,0.8732205140000001,-0.42576465,0.678058017,0.188459989,0.564667325,0.188459989,0.6951535320000001,0.152307614,0.9057700059999999,0.9057700059999999,0.962308002,0.937180004,-0.256080215,0.60302178,0.188459989,1.6825996509999999,0.414433383,1.571815543,0.564667325,0.588369656,3.365199301,1.383355554,0.216629501,4.985531046,13192.29475,0.079472134,41.39171506,92020.11345,0.22282931399999997,2.994505991,425.4493762,1400.763962,181.62072959999998,0.5013735020000001,0.0062704909999999996,0.015698833,0.003913405,23655.2114,0.5004808270000001,0.249759587,2.5426144230000003,32.3833763,114.1429402,11.94348532,0.614346394,3.906025802,9855.917731,0.202768251,0.284715802,18.75038447,0.43144910299999994,0.998848573,0.289599235,165.02424240000002,0.500073462,0.249963269,2.481818182,36433107.35,128692888.4,13368162.08,0.629545455,64.38181818,0.195096419,0.453728533,1.060166008,0.302119165,4.552050981,0.001987964,36180070.91,7846.648642,6.409999999999999e-05,0.18803821899999998,0.042260479000000004,6.35e-05,0.634407097,0.570220443,70.03285670000001,122.8171624,194.1648784,174.0718243,163.04907240000003,194.8383946,165552.875,77.91607942,0.239810594,60800.46649,0.367257086,165999.0
275,-0.415513788,0.612324393,67425.86935,0.999667568,0.557936573,3.169951619,2.068870676,0.05064445099999999,0.325776287,-0.01149078,-1.188571171,3.257441847,0.230429081,0.40825798700000004,0.709453555,67425.86935,0.500230407,0.164109723,2.4157090759999997,0.769694801,-0.026407062999999998,0.768871405,0.23059417,0.538551902,0.23059417,0.775275327,0.17650957899999997,0.884702915,0.884702915,0.953881166,0.923135277,-0.22454158899999999,0.595696138,0.23059417,1.5103353869999998,0.323757633,1.774765479,0.538551902,0.395038302,3.0206707739999996,1.544171309,0.249866394,5.36634339,21326.32403,0.052717988,35.17420228,202361.2078,0.249884797,2.467800146,386.8859632,1005.917901,232.1279787,0.6330499629999999,0.0064089590000000005,0.015227608,0.004204297,65169.502510000006,0.507866732,0.24606663399999998,2.3142598309999998,19.88497478,53.86947589,11.38884951,0.671435042,3.824354089,26212.901859999998,0.19956572399999997,0.31715462,9.217550732000001,0.416950859,0.933426309,0.28783199600000003,333.13233080000003,0.500950873,0.249524563,2.434586466,117677179.7,285848058.6,75634459.97,0.641353383,227.4721805,0.342063429,0.607947246,1.4810849990000001,0.38966280799999997,3.666285532,0.001643859,117307120.6,49010.465110000005,2.18e-05,0.226700247,0.05661707,2.18e-05,0.729701998,0.426798503,76.10786885,178.3227175,180.5685465,199.7298175,175.2312757,222.1643536,403368.0833,130.1224433,0.18719950800000001,141030.7375,0.34963286200000004,404536.0
